User_id,หมายเลขการทำรายการ,date-time,sevirity,true_label_7_day,predicted_label_7_day,accuracy_7_day,true_label_14_day,predicted_label_14_day,accuracy_14_day,true_label_outbreak,predicted_label_outbreak,accuracy_outbreak
111,170,6/17/2024,0,0,0,0.8176470588235294,0,0,0.8529411764705882,0,0,0.8941176470588236
111,171,6/18/2024,0,0,0,0.8187134502923976,0,0,0.8538011695906432,0,0,0.8947368421052632
111,172,6/19/2024,0,0,0,0.8197674418604651,0,0,0.8546511627906976,0,0,0.8953488372093024
111,173,6/20/2024,0,0,0,0.8208092485549133,0,0,0.8554913294797688,0,0,0.8959537572254336
111,174,6/21/2024,0,0,0,0.8218390804597702,0,0,0.8563218390804598,0,0,0.8965517241
111,175,6/22/2024,0,0,0,0.8228571428571428,0,0,0.8571428571428571,0,0,0.8971428571428571
111,176,6/23/2024,0,0,0,0.8238636363636364,0,0,0.8579545454545454,0,0,0.8977272727272727
111,177,6/24/2024,0,0,0,0.8248587570621468,0,0,0.8587570621468926,0,0,0.8983050847457628
111,178,6/25/2024,0,0,0,0.8258426966292135,0,0,0.8595505617977528,0,0,0.8988764045
111,179,6/26/2024,0,0,0,0.8268156424581006,0,0,0.8603351955307262,0,0,0.8994413407821229
111,180,6/27/2024,0,0,0,0.8277777777777777,0,0,0.8611111111111112,0,0,0.9
111,181,6/28/2024,0,0,0,0.8287292817679558,0,0,0.861878453,0,0,0.9005524861878453
111,182,6/29/2024,0,0,0,0.8296703296703297,0,0,0.8626373626373627,0,0,0.9010989010989011
111,183,6/30/2024,0,0,0,0.8306010928961749,0,0,0.8633879781420765,0,0,0.9016393442622951
111,184,7/1/2024,0,0,0,0.8315217391304348,0,0,0.8641304347826086,0,0,0.9021739130434783
111,185,7/2/2024,0,0,0,0.8324324324324325,0,0,0.8648648648648649,0,0,0.9027027027027027
111,186,7/3/2024,0,0,0,0.8333333333333334,0,0,0.8655913978494624,0,0,0.9032258064516129
111,187,7/4/2024,0,0,0,0.8342245989304813,0,0,0.8663101604278075,0,0,0.9037433155080213
111,188,7/5/2024,0,0,0,0.8351063829787234,0,0,0.8670212765957447,0,0,0.9042553191489362
111,189,7/6/2024,0,0,0,0.8359788359788359,0,0,0.8677248677248677,0,0,0.9047619047619048
111,190,7/7/2024,0,0,0,0.8368421052631579,0,0,0.8684210526,0,0,0.9052631578947369
111,191,7/8/2024,0,0,0,0.8376963351,0,0,0.8691099476439791,0,0,0.9057591623036649
111,192,7/9/2024,0,0,0,0.8385416666666666,0,0,0.8697916666666666,0,0,0.90625
111,193,7/10/2024,0,0,0,0.8393782383419689,0,0,0.8704663212435233,0,0,0.9067357512953368
111,194,7/11/2024,0,0,0,0.8402061855670103,0,0,0.8711340206185567,0,0,0.9072164948453608
111,195,7/12/2024,0,0,0,0.841025641,0,0,0.8717948717948718,0,0,0.9076923076923077
111,196,7/13/2024,0,0,0,0.8418367346938775,0,0,0.8724489795918368,0,0,0.9081632653061225
111,197,7/14/2024,0,0,0,0.8426395939086294,0,0,0.8730964467005076,0,0,0.9086294416243654
111,198,7/15/2024,0,0,0,0.8434343434343434,0,0,0.8737373737373737,0,0,0.9090909090909091
111,199,7/16/2024,0,0,0,0.8442211055276382,0,0,0.8743718592964824,0,0,0.9095477386934674
111,200,7/17/2024,0,0,0,0.845,0,0,0.875,0,0,0.91
111,201,7/18/2024,0,0,0,0.8457711443,0,0,0.8756218905472637,0,0,0.9104477611940298
111,202,7/19/2024,0,0,0,0.8465346534653465,0,0,0.8762376237623762,0,0,0.9108910891089109
111,203,7/20/2024,0,0,0,0.8472906403940886,0,0,0.8768472906403941,0,0,0.9113300492610837
111,204,7/21/2024,0,0,0,0.8480392156862745,0,0,0.8774509803921569,0,0,0.9117647058823529
111,205,7/22/2024,0,0,0,0.8487804878,0,0,0.8780487804878049,0,0,0.9121951219512195
111,206,7/23/2024,0,0,0,0.8495145631067961,0,0,0.8786407766990292,0,0,0.9126213592
111,207,7/24/2024,0,0,0,0.8502415458937198,0,0,0.8792270531400966,0,0,0.9130434782608695
111,208,7/25/2024,0,0,0,0.8509615384615384,0,0,0.8798076923076923,0,0,0.9134615384615384
111,209,7/26/2024,0,0,0,0.8516746411483254,0,0,0.8803827751196173,0,0,0.9138755980861244
111,210,7/27/2024,0,0,0,0.8523809523809524,0,0,0.8809523809523809,0,0,0.9142857142857143
111,211,7/28/2024,0,0,0,0.8530805687203792,0,0,0.8815165876777251,0,0,0.9146919431279621
111,212,7/29/2024,0,0,0,0.8537735849056604,0,0,0.8820754716981132,0,0,0.9150943396226415
111,213,7/30/2024,0,0,0,0.8544600938967136,0,0,0.8826291079812206,0,0,0.9154929577464789
111,214,7/31/2024,0,0,0,0.8551401869158879,0,0,0.8831775701,0,0,0.9158878504672897
111,215,8/1/2024,0,0,0,0.8558139534883721,0,0,0.8837209302325582,0,0,0.9162790697674419
111,216,8/2/2024,0,0,0,0.8564814814814815,0,0,0.8842592592592593,0,0,0.9166666666666666
111,217,8/3/2024,0,0,0,0.8571428571428571,0,0,0.8847926267281107,0,0,0.9170506912442397
111,218,8/4/2024,0,0,0,0.8577981651376146,0,0,0.8853211009174312,0,0,0.9174311926605505
